X,Y,OBJECTID,address,business_name,business_type,precinct,greenlight_live_date,address_id,parcel_id,longitude,latitude
-83.0791754382552,42.3710301326802,840,666 W Bethune St,New Center Pavilion,Residential,3,2019/12/03 00:00:00+00,336849,04001666-71,-83.0791754382552,42.3710301326802
-83.1210366811736,42.3690523953622,841,4058 Joy Rd,New Flamingo Liquor,Retail,10,2019/11/29 00:00:00+00,72299,14003433-4,-83.1210366811736,42.3690523953622
-83.1020390414116,42.4398459263438,842,1 East State Fair Ave,Citgo,Retail,11,2019/11/29 00:00:00+00,277800,09008025-34,-83.1020390414116,42.4398459263438
-83.139953318543,42.4057641451671,843,15464 Livernois Ave,Exxon,Retail,12,2019/11/27 00:00:00+00,28708,12013177-89,-83.139953318543,42.4057641451671
-82.9493330473018,42.3873086655113,844,14711 Mack Ave,Mack Ashland Apartments,Residential,5,2019/11/27 00:00:00+00,252437,21001376.002,-82.9493330473018,42.3873086655113
-83.0906433933022,42.3240429759764,845,545 W Grand Blvd,Grand Apartments,Residential,4,2019/11/25 00:00:00+00,219694,14008308.,-83.0906433933022,42.3240429759764
-83.040102794651,42.4200784751451,846,6201 E McNichols Rd,H & A Auto Parts,Retail,11,2019/11/25 00:00:00+00,471114,13007368.003,-83.040102794651,42.4200784751451
-83.1192856705852,42.3705136471802,847,15321 Archdale St,Faith Manor,Residential,8,2019/11/22 00:00:00+00,542019,14003466.,-83.1192856705852,42.3705136471802
-83.2166526691216,42.4021154047551,848,15321 Archdale St,Faith Manor,Residential,8,2019/11/22 00:00:00+00,543865,22071849.002L,-83.2166526691216,42.4021154047551
-83.0901901995879,42.3187885616328,849,1453 Hubbard St,Harwill Apartments,Residential,4,2019/11/22 00:00:00+00,217788,14009449.,-83.0901901995879,42.3187885616328
-83.0935855028982,42.3622079799961,850,2500 W Grand Blvd,Young Manor Apartments,Residential,3,2019/11/22 00:00:00+00,81773,10000998-9,-83.0935855028982,42.3622079799961
-83.0507121690005,42.378924228153,851,2500 W Grand Blvd,Young Manor Apartments,Residential,3,2019/11/22 00:00:00+00,254577,13003838-899,-83.0507121690005,42.378924228153
-83.1844189626699,42.416833838138,852,14050 W McNichols Rd,Mathews Food and Liquor,Retail,12,2019/11/22 00:00:00+00,67599,22014047-8,-83.1844189626699,42.416833838138
-83.1323563092927,42.3085141991137,853,2201 Lawndale St,Lawndale Apartments,Residential,4,2019/11/21 00:00:00+00,49454,20006519.,-83.1323563092927,42.3085141991137
-83.1350120785698,42.4169119605964,854,3345 W McNichols,Citgo,Retail,12,2019/11/20 00:00:00+00,12831,12005616.,-83.1350120785698,42.4169119605964
-83.0082240494944,42.3576516345931,855,512 W Grand Blvd,Barbara Apartments,Residential,4,2019/11/15 00:00:00+00,536277,15007577.,-83.0082240494944,42.3576516345931
-83.0893503622824,42.3236352833424,856,512 W Grand Blvd,Barbara Apartments,Residential,4,2019/11/15 00:00:00+00,241191,12009747.,-83.0893503622824,42.3236352833424
-83.2555893992196,42.386275787463,857,21746 Schoolcraft Ave,BP,Retail,6,2017/05/10 00:00:00+00,147721,22009357-64,-83.2555893992196,42.386275787463
-83.159072929227,42.3731566766286,858,11511 Wyoming Ave,Citgo,Retail,2,2017/05/10 00:00:00+00,350789,18016069-71,-83.159072929227,42.3731566766286
-82.9626736734936,42.3944568321022,859,13921 E Warren Ave,First Class,Retail,5,2017/05/10 00:00:00+00,307327,21002716-21,-82.9626736734936,42.3944568321022
-83.0214715168358,42.433819741228,860,8140 E 7 Mile Rd,East Seven Mile Apartments,Residential,11,2017/05/10 00:00:00+00,264908,17005019-25,-83.0214715168358,42.433819741228
-83.0827221778492,42.3848195841159,861,9400 Woodward Ave,Kenwood Market,Retail,3,2017/05/05 00:00:00+00,350412,01004349.001,-83.0827221778492,42.3848195841159
-83.2454800262416,42.3649106898142,862,20840 W Chicago Blvd,Scotty J's Liquor,Retail,6,2017/05/03 00:00:00+00,175566,22004048-55,-83.2454800262416,42.3649106898142
-83.0052755946065,42.3567639401527,863,7353 Kercheval St,Sunoco,Retail,7,2017/04/28 00:00:00+00,282735,17000152.,-83.0052755946065,42.3567639401527
-83.0954420331402,42.3463087601835,864,2971 W Warren Ave,BP,Retail,3,2017/04/28 00:00:00+00,45132,12000635-48,-83.0954420331402,42.3463087601835
-82.9973785753618,42.3826082636608,865,9949 E Warren Ave,Sunoco,Retail,7,2017/04/20 00:00:00+00,301316,19001306.,-82.9973785753618,42.3826082636608
-83.1105314773535,42.3568510212077,866,7305 Grand River Ave,BP,Retail,10,2017/04/20 00:00:00+00,54728,14001549.,-83.1105314773535,42.3568510212077
-82.9405661335242,42.4018261958767,867,16200 W Warren Ave,Victory Liquor,Retail,6,2017/04/19 00:00:00+00,333642,21002348.,-82.9405661335242,42.4018261958767
-83.2041525637748,42.3439162100259,868,16200 W Warren Ave,Victory Liquor,Retail,6,2017/04/19 00:00:00+00,215819,22000854-64,-83.2041525637748,42.3439162100259
-83.006715481227,42.3671264525407,869,7961 Mack Ave,Sunoco,Retail,7,2017/04/18 00:00:00+00,337285,17000357.002L,-83.006715481227,42.3671264525407
-83.2087708311459,42.4160506465746,870,16342 W McNichols Rd,Princess Liquor,Retail,8,2017/04/17 00:00:00+00,64295,22013912-5,-83.2087708311459,42.4160506465746
-83.0208463509729,42.3701861397642,871,6811 Gratiot Ave,Marathon,Retail,7,2017/04/14 00:00:00+00,344605,15000381.,-83.0208463509729,42.3701861397642
-83.2336408303654,42.3722991519863,872,19550 Plymouth Rd,Mobil,Retail,6,2017/04/11 00:00:00+00,215596,22005658-65,-83.2336408303654,42.3722991519863
-83.0383950372319,42.4272700443373,873,18054 Mt Elliot St,Randy's Market,Retail,11,2017/04/07 00:00:00+00,269502,15014301.,-83.0383950372319,42.4272700443373
-83.1907443410046,42.4303825735111,874,14651 W 7 Mile Rd,Holbrook Automotive Parts #2,Services,12,2017/04/06 00:00:00+00,65709,22016066-78,-83.1907443410046,42.4303825735111
-83.0579678629106,42.3586932147605,875,500 E Warren Ave,Food Pride Market,Retail,3,2017/04/06 00:00:00+00,264909,03001356-60,-83.0579678629106,42.3586932147605
-83.1309891977896,42.3890800982371,876,13301 Dexter Ave,Dexter-Waverly Market,Retail,10,2017/04/06 00:00:00+00,83779,14005423.002,-83.1309891977896,42.3890800982371
-83.2513757168587,42.4289053755611,877,21221 W 7 Mile Rd,Holbrook Auto Parts,Services,8,2017/04/06 00:00:00+00,353167,22016623-9,-83.2513757168587,42.4289053755611
-82.9672805808986,42.3840464460261,878,3800 Conner St,Citgo,Retail,5,2017/04/04 00:00:00+00,303465,21046152-3,-82.9672805808986,42.3840464460261
-83.2361546981556,42.3859311415615,879,19841 Schoolcraft Ave,Citgo,Retail,6,2017/03/31 00:00:00+00,115573,22008989-90,-83.2361546981556,42.3859311415615
-82.9465682776571,42.3877752444168,880,15015 Mack Ave,Maryland Liquor,Retail,5,2017/03/24 00:00:00+00,351694,21001392-5,-82.9465682776571,42.3877752444168
-83.0984546651259,42.4394682373719,881,540 E State Fair,Bottle Stop,Retail,11,2017/03/23 00:00:00+00,548225,09007973.,-83.0984546651259,42.4394682373719
-83.0984546651259,42.4394682373719,882,540 E State Fair,Bottle Stop,Retail,11,2017/03/23 00:00:00+00,547295,09007973.,-83.0984546651259,42.4394682373719
-82.914460691074,42.4094758014563,883,18201 Mack Ave,McDonald's,Retail,5,2017/03/20 00:00:00+00,257269,21001601-2,-82.914460691074,42.4094758014563
-83.1501965699354,42.4024511146331,884,8105 Fenkell St,Detroit Palace,Retail,10,2017/03/10 00:00:00+00,350086,16006945.,-83.1501965699354,42.4024511146331
-83.0808746879225,42.3679387921613,885,2889 W Grand Blvd,McDonald's,Retail,3,2017/03/07 00:00:00+00,336000,04001510-3,-83.0808746879225,42.3679387921613
-83.0628129983524,42.3437644624859,886,3435 2nd Ave,Grocer Farm Market,Retail,3,2017/02/21 00:00:00+00,221649,04000633-50,-83.0628129983524,42.3437644624859
-83.1160862185808,42.3049922346451,887,7250 W Lafayette Blvd,Bee Be's Market,Retail,4,2017/02/20 00:00:00+00,347558,18009254.,-83.1160862185808,42.3049922346451
-83.0744953119419,42.3526660638089,888,1131 W Warren Ave,University Foods,Retail,3,2017/02/09 00:00:00+00,348236,06001208-38,-83.0744953119419,42.3526660638089
-83.1869968866478,42.3725870602298,889,14545 Plymouth Rd,Zoom,Retail,2,2017/02/08 00:00:00+00,216410,22004975-80,-83.1869968866478,42.3725870602298
-83.2199164058911,42.3660605539174,890,18330 W Chicago Blvd,Seaway Market Place,Retail,6,2017/01/31 00:00:00+00,254489,22004279-90,-83.2199164058911,42.3660605539174
-83.1858086687515,42.3726287808939,891,14421 Plymouth Rd,Club Celebrity,Services,2,2017/01/31 00:00:00+00,216994,22004966.,-83.1858086687515,42.3726287808939
-83.1031887550908,42.3825027587255,892,10200 Rosa Parks Blvd,Sunoco,Retail,10,2017/01/26 00:00:00+00,42299,08007710-1,-83.1031887550908,42.3825027587255
-82.9419606987246,42.4232205860222,893,11030 Morang Ave,Zoom,Retail,9,2017/01/23 00:00:00+00,317023,21076458-63,-82.9419606987246,42.4232205860222
-83.0034451121339,42.3627935143249,894,7945 Charlevoix St,Janes Market,Retail,7,2017/01/23 00:00:00+00,350022,17010241-3,-83.0034451121339,42.3627935143249
-82.9573863171284,42.42972684252,895,18300 Morang Ave,Zoom,Retail,9,2017/01/19 00:00:00+00,82735,21057307-9,-82.9573863171284,42.42972684252
-83.1777535797248,42.3823255848223,896,12750 Schaefer Hwy,Sunoco,Retail,2,2017/01/19 00:00:00+00,213821,22029805-21,-83.1777535797248,42.3823255848223
-83.1171248735132,42.3596365056956,897,8059 Grand River Ave,New Quick Stop Market,Retail,10,2017/01/17 00:00:00+00,61201,14001564.,-83.1171248735132,42.3596365056956
-83.0535821002335,42.3616801495769,898,1001 E Warren Ave,Mobil,Retail,7,2017/01/05 00:00:00+00,283358,05002000-41,-83.0535821002335,42.3616801495769
-83.0216870030085,42.4343038463224,899,8139 E 7 Mile Rd,7 Mile Food,Retail,11,2017/01/04 00:00:00+00,350102,17005054-65,-83.0216870030085,42.4343038463224
-83.0789852568859,42.4408407679176,900,19900 Conant St,Pelzer's Party Shoppe,Retail,11,2017/01/03 00:00:00+00,287976,13025249-53,-83.0789852568859,42.4408407679176
-83.2023046331485,42.4156522609358,901,15801 W McNichols Rd,Summit Medical Center,Services,8,2016/12/29 00:00:00+00,142993,22012993-4,-83.2023046331485,42.4156522609358
-82.9884022771729,42.3743751672976,902,10300 Mack Ave,Mack & Bewick Market,Retail,5,2016/12/28 00:00:00+00,343814,21001192-5,-82.9884022771729,42.3743751672976
-83.1220992234359,42.3774483134671,903,11320 Dexter Ave,Barrel & Bottle Party Shoppe,Retail,10,2016/12/27 00:00:00+00,542188,12010490.,-83.1220992234359,42.3774483134671
-83.2572972371123,42.4151610525214,904,21740 W McNichols Rd,Sunoco,Retail,8,2016/12/27 00:00:00+00,353207,22113369-73,-83.2572972371123,42.4151610525214
-82.9964723198656,42.3892221862819,905,10450 Shoemaker St,Wonder Foods,Retail,5,2016/12/21 00:00:00+00,293352,21003233.,-82.9964723198656,42.3892221862819
-82.9708900277163,42.365153145461,906,11250 E Jefferson Ave,Parkway Foods,Retail,5,2016/12/21 00:00:00+00,350741,21000449-55,-82.9708900277163,42.365153145461
-82.9916875715061,42.4344546435563,907,12930 E 7 Mile Rd,Super Clean Coin Laundry,Services,9,2016/12/20 00:00:00+00,221630,21020819-22,-82.9916875715061,42.4344546435563
-83.1414288797821,42.4174341068,908,17121 Livernois Ave,McDonald's,Retail,12,2016/12/15 00:00:00+00,548100,16017746-9,-83.1414288797821,42.4174341068
-83.1414288797821,42.4174341068,909,17121 Livernois Ave,McDonald's,Retail,12,2016/12/15 00:00:00+00,547288,16017746-9,-83.1414288797821,42.4174341068
-83.2136751436077,42.4304200149069,910,17256 W 7 Mile Rd,Lindsay Food & Drug,Retail,8,2016/12/14 00:00:00+00,73361,22017129-34,-83.2136751436077,42.4304200149069
-83.0239401355831,42.4408778975018,911,19840 Van Dyke Rd,McDonald's,Retail,11,2016/12/12 00:00:00+00,268182,17009926-9,-83.0239401355831,42.4408778975018
-83.0156225281532,42.4450089541918,912,10100 E 8 Mile Rd,Bel-Air Luxury Cinema,Services,11,2016/12/09 00:00:00+00,350538,17005738.000,-83.0156225281532,42.4450089541918
-83.1082671602354,42.3734830080792,913,9130 Linwood St,Valero,Retail,10,2016/12/08 00:00:00+00,42320,10007458-9,-83.1082671602354,42.3734830080792
-83.0696185862566,42.3311429855504,914,1715 Michigan Ave,Marathon,Retail,3,2016/12/08 00:00:00+00,238971,08000512.002L,-83.0696185862566,42.3311429855504
-83.1794934496013,42.3853675585281,915,13676 Grand River Ave,McDonald's,Retail,2,2016/12/07 00:00:00+00,215634,22008384-9,-83.1794934496013,42.3853675585281
-83.1961863478396,42.3578220864382,916,15401 Joy Rd,Benchmark Party Shoppe,Retail,2,2016/12/07 00:00:00+00,216114,22002280-3,-83.1961863478396,42.3578220864382
-83.1400346370132,42.406668225081,917,15700 Livernois Ave,Uptown BBQ & Soulfood,Retail,12,2016/12/06 00:00:00+00,28707,12013193-4,-83.1400346370132,42.406668225081
-83.140701821435,42.4230163266683,918,18000 Livernois Ave,Savon Foods,Retail,12,2016/12/02 00:00:00+00,236772,02004327-47,-83.140701821435,42.4230163266683
-82.9518905814569,42.4470103546969,919,16257 Bringard Dr,LifeBuilders,Services,9,2018/07/20 00:00:00+00,549623,21026321-34,-82.9518905814569,42.4470103546969
-82.9518905814569,42.4470103546969,920,16257 Bringard Dr,LifeBuilders,Services,9,2018/07/20 00:00:00+00,547298,21026321-34,-82.9518905814569,42.4470103546969
-82.9495658770569,42.3862945363774,921,14640 Mack Ave,Advance America,Services,5,2018/07/18 00:00:00+00,331883,21001009-17,-82.9495658770569,42.3862945363774
-82.9495658770569,42.3862945363774,922,14638 Mack Ave,Urban Collection,Retail,5,2018/07/18 00:00:00+00,331882,21001009-17,-82.9495658770569,42.3862945363774
-82.9493450675834,42.3869100414128,923,14728 Mack Ave,MetroPCS,Services,5,2018/07/18 00:00:00+00,351619,21001009-17,-82.9493450675834,42.3869100414128
-82.9495658770569,42.3862945363774,924,14630 Mack Ave,Chicken Shack,Retail,5,2018/07/18 00:00:00+00,331880,21001009-17,-82.9495658770569,42.3862945363774
-82.9492992866923,42.3869176710944,925,14736 Mack Ave,Destiny Dental,Services,5,2018/07/18 00:00:00+00,351622,21001009-17,-82.9492992866923,42.3869176710944
-82.9484928478283,42.3862616945281,926,14732 Mack Ave,Beauty Nails,Services,5,2018/07/18 00:00:00+00,331906,21001009-17,-82.9484928478283,42.3862616945281
-82.9484928478283,42.3862616945281,927,14642 Mack Ave,Family Dollar,Retail,5,2018/07/18 00:00:00+00,331903,21001009-17,-82.9484928478283,42.3862616945281
-82.9495658774342,42.3862945369382,928,14700 Mack Ave,Detroit Police Mini Station,Services,5,2018/07/18 00:00:00+00,547280,21001009-17,-82.9495658774342,42.3862945369382
-83.1589002774259,42.3896909837741,929,13970 Wyoming Ave,King of Wyoming,Retail,10,2018/07/18 00:00:00+00,351328,16037334-43,-83.1589002774259,42.3896909837741
-82.9484928478283,42.3862616945281,930,14740 Mack Ave,One Detroit Credit Union,Services,5,2018/07/18 00:00:00+00,331907,21001009-17,-82.9484928478283,42.3862616945281
-82.9640265540952,42.405103911434,931,9000 Hayes St,Ashley's Liquor,Retail,9,2018/07/11 00:00:00+00,350335,21004375-6,-82.9640265540952,42.405103911434
-82.9982959813402,42.4222721810573,932,12341 E McNichols Rd,Little Mike's Express,Retail,9,2018/07/11 00:00:00+00,203220,21020217.,-82.9982959813402,42.4222721810573
-83.2243600641426,42.3574115849876,933,18743 Joy Rd,Tony’s Auto Tech,Services,6,2018/07/11 00:00:00+00,216952,22002385-94,-83.2243600641426,42.3574115849876
-83.0744953119419,42.3526660638089,934,1127 W Warren Ave,Value Pizza & Deli,Retail,3,2018/07/09 00:00:00+00,348234,06001208-38,-83.0744953119419,42.3526660638089
-82.9488811696389,42.3860056106429,935,14708 Mack Ave,Aldi,Retail,5,2018/07/03 00:00:00+00,537814,21001009-17,-82.9488811696389,42.3860056106429
-82.9494595074306,42.3868871509724,936,14712 Mack Ave,VACANT,Retail,5,2018/07/03 00:00:00+00,351616,21001009-17,-82.9494595074306,42.3868871509724
-82.9478568996013,42.3864989832296,937,14820 Mack Ave,Rite Aid,Retail,5,2018/07/01 00:00:00+00,331884,21001009-17,-82.9478568996013,42.3864989832296
-82.9495658774342,42.3862945369382,938,14634 Mack Ave,Secretary of State,Services,5,2018/06/30 00:00:00+00,547281,21001009-17,-82.9495658774342,42.3862945369382
-83.1665113525357,42.3658258380618,939,10649 W Chicago St,All Stars Beverage,Retail,2,2018/06/29 00:00:00+00,216300,18005583-9,-83.1665113525357,42.3658258380618
-83.0010512050944,42.4477837363623,940,12230 E 8 Mile Rd,Glory Supermarket,Retail,9,2018/06/28 00:00:00+00,350908,21028412-0,-83.0010512050944,42.4477837363623
-83.0324139282641,42.3390088789795,941,1561 E Lafayette St,Lafayette Laundry,Services,7,2018/06/27 00:00:00+00,348448,07000292.001,-83.0324139282641,42.3390088789795
-83.0324139285635,42.3390050585375,942,1565 E Lafayette St,Lafayette Foods,Retail,7,2018/06/27 00:00:00+00,348451,07000292.001,-83.0324139285635,42.3390050585375
-82.9617865398274,42.437322385611,943,15491 Maddelein St,Fisher Upper,Services,9,2018/06/26 00:00:00+00,97933,21024028.002L,-82.9617865398274,42.437322385611
-83.1470548620178,42.3450435954839,944,8000 W Warren Ave,Popas Auto Sales,Retail,2,2018/06/22 00:00:00+00,215863,18003575.,-83.1470548620178,42.3450435954839
-83.1021131284036,42.3178857084669,945,5602 W Vernor Hwy,State Farm Insurance,Services,4,2018/06/19 00:00:00+00,220169,16000760.,-83.1021131284036,42.3178857084669
-83.0171779512566,42.3759125119781,946,7451 Gratiot Ave,Boost Mobile,Services,7,2018/06/10 00:00:00+00,347534,17000673-6,-83.0171779512566,42.3759125119781
-83.2148965696368,42.3719612587647,947,17617 Plymouth Rd,Greater Love Tabernacle,Services,6,2018/06/08 00:00:00+00,215593,22005218-33,-83.2148965696368,42.3719612587647
-83.0516629044504,42.3369680078236,948,2001 Woodward Ave,Foxtown Market,Retail,3,2018/06/01 00:00:00+00,348571,02000388.,-83.0516629044504,42.3369680078236
-83.0093452887365,42.3743050433621,949,8100 E Forest Ave,Liberty Liquor,Retail,7,2018/05/30 00:00:00+00,347516,17000562.,-83.0093452887365,42.3743050433621
-83.2448868648172,42.4433069554635,950,20451 W 8 Mile Rd,Central Market,Retail,8,2018/05/28 00:00:00+00,347647,22019024.003,-83.2448868648172,42.4433069554635
,,951,"19522 W McNichols, Suite A",JC Top Performance (fitness center),Services,8,2018/05/24 00:00:00+00,,,,
,,952,"19522 W McNichols, Suite C",Borderline Salon,Services,8,2018/05/24 00:00:00+00,,,,
,,953,"19522 W McNichols, Suite F",vacant,Retail,8,2018/05/24 00:00:00+00,,,,
-83.2345776981069,42.4155469627672,954,19500 W McNichols,Perfect Cleaners,Services,8,2018/05/24 00:00:00+00,352856,22013671-4,-83.2345776981069,42.4155469627672
,,955,"19522 W McNichols, Suite E",Khemistry Co,Services,8,2018/05/24 00:00:00+00,,,,
-83.1876501131873,42.3631290528877,956,9309 Hubbell St,Ryan's Hubbell Auto Parts,Retail,2,2018/05/23 00:00:00+00,216242,22040275.,-83.1876501131873,42.3631290528877
-82.9720879350414,42.4493044408251,957,14700 E 8 Mile Rd,JZ Motel & Suites,Residential,9,2018/05/21 00:00:00+00,183188,21028111-131,-82.9720879350414,42.4493044408251
-83.2529712315333,42.4431067565462,958,21201 W 8 Mile Rd,Super Dollar Center,Retail,8,2018/05/17 00:00:00+00,96905,22019029.003,-83.2529712315333,42.4431067565462
-83.0425538606873,42.335177182066,959,501 Monroe St,Delmar,Retail,3,2018/05/11 00:00:00+00,348000,03000193.,-83.0425538606873,42.335177182066
-83.0429943824811,42.3344251123644,960,400 Monroe St,400 Monroe & Associates,Services,3,2018/05/11 00:00:00+00,12069,01000159-60,-83.0429943824811,42.3344251123644
-83.1660301786896,42.4025387483221,961,10544 Fenkell Ave,Starlight Liquor Store,Retail,12,2018/05/10 00:00:00+00,93787,16007111-2,-83.1660301786896,42.4025387483221
-83.1221454985098,42.3523091482417,962,5296 Tireman St,Greater Apostolic Church,Services,10,2018/04/16 00:00:00+00,216027,16002153-68,-83.1221454985098,42.3523091482417
-83.1211600805655,42.3314880645829,963,4201 Livernois Ave,Shell,Retail,4,2018/04/13 00:00:00+00,217084,18002465-70,-83.1211600805655,42.3314880645829
-83.1084283124569,42.316048977051,964,6170 W Vernor Hwy,Town Pharmacy,Retail,4,2018/04/04 00:00:00+00,547260,16000717-25,-83.1084283124569,42.316048977051
-83.1084283124569,42.316048977051,965,6170 W Vernor Hwy,Town Pharmacy,Retail,4,2018/04/04 00:00:00+00,548135,16000717-25,-83.1084283124569,42.316048977051
,,966,"8701 W Vernor Hwy, Suite 102",COMPAS,Services,4,2018/04/04 00:00:00+00,,,,
-83.1247623711081,42.3127921658165,967,7750 W Vernor Hwy,H & R Block,Services,4,2018/03/26 00:00:00+00,548124,20004327.002L,-83.1247623711081,42.3127921658165
-83.1253857552167,42.3124166091618,968,7760 W Vernor Hwy,Huntington Bank,Services,4,2018/03/26 00:00:00+00,349970,20004325.,-83.1253857552167,42.3124166091618
-83.1253933844956,42.3124089798571,969,7752 W Vernor Hwy,Southwest Detroit Business Association,Services,4,2018/03/26 00:00:00+00,349964,20004325.,-83.1253933844956,42.3124089798571
-83.1253607986435,42.312399945489,970,7750 W Vernor Hwy,H & R Block,Services,4,2018/03/26 00:00:00+00,547259,20004325.,-83.1253607986435,42.312399945489
-83.1253607986435,42.312399945489,971,7744 W Vernor Hwy,Medicina Urbana,Services,4,2018/03/26 00:00:00+00,36297,20004325.,-83.1253607986435,42.312399945489
-83.2261624178184,42.4035644702785,972,18731 Grand River,Marathon,Retail,8,2018/03/20 00:00:00+00,123637,22007244-8,-83.2261624178184,42.4035644702785
-83.114358505384,42.3583942613708,973,7635 Grand River Ave,Albano's Apollo Coney Island,Retail,10,2018/03/19 00:00:00+00,61182,14001554-5,-83.114358505384,42.3583942613708
-83.1133632387145,42.4180066345578,974,820 W McNichols Rd,Citgo,Retail,12,2018/03/13 00:00:00+00,277654,02002507.,-83.1133632387145,42.4180066345578
-83.1382544433344,42.3688188516447,975,9768 Grand River,Wendy's,Retail,10,2018/03/13 00:00:00+00,72149,16005190-5,-83.1382544433344,42.3688188516447
-83.1914004110665,42.4175987331137,976,17101 Hubbell Ave,Randolph Career and Technical Center,Services,12,2018/03/13 00:00:00+00,65551,22014006-0,-83.1914004110665,42.4175987331137
-83.1401145986156,42.3916503623366,977,14001 Livernois Ave,Wendy's,Retail,10,2018/03/09 00:00:00+00,68891,16024039.,-83.1401145986156,42.3916503623366
-83.0061248843831,42.3457588967632,978,6601 E Jefferson Ave,Wendy's,Retail,7,2018/03/01 00:00:00+00,327922,15000038.,-83.0061248843831,42.3457588967632
-83.0144398247864,42.3781718044938,979,7850 Gratiot Ave,Wendy's,Retail,7,2018/02/26 00:00:00+00,19106,17000640.,-83.0144398247864,42.3781718044938
